IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
186582242,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/25/2004,11:00,UNKNOWN,NONE,UNKNOWN,-122.3883916184069,37.60975031253183,"(-122.3883916184069, 37.60975031253183)",186582242355219
170529170,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/25/2004,14:00,UNKNOWN,NONE,UNKNOWN,-122.43987362655885,37.73206647861332,"(-122.43987362655885, 37.73206647861332)",170529170355219
159494415,INDECENT EXPOSURE,SEE CATEGORY,Saturday,12/25/2004,14:00,UNKNOWN,NONE,UNKNOWN,-122.44683961136016,37.749933336126766,"(-122.44683961136016, 37.749933336126766)",159494415355219
148469833,INDECENT EXPOSURE,SEE CATEGORY,Sunday,12/26/2004,07:00,UNKNOWN,NONE,UNKNOWN,-122.20129452491534,37.64920787143179,"(-122.20129452491534, 37.64920787143179)",148469833355219
152937091,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/27/2004,16:00,UNKNOWN,NONE,UNKNOWN,-122.4055008844279,37.62954269474419,"(-122.4055008844279, 37.62954269474419)",152937091355219
181104586,INDECENT EXPOSURE,SEE CATEGORY,Monday,12/27/2004,22:00,UNKNOWN,NONE,UNKNOWN,-122.21002735804632,37.801445928715744,"(-122.21002735804632, 37.801445928715744)",181104586355219
125439242,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,12/28/2004,21:00,UNKNOWN,NONE,UNKNOWN,-122.38064259160329,37.630158199152056,"(-122.38064259160329, 37.630158199152056)",125439242355219
176921791,INDECENT EXPOSURE,SEE CATEGORY,Monday,01/03/2005,07:00,UNKNOWN,NONE,UNKNOWN,-122.4666884715722,37.6043127447848,"(-122.4666884715722, 37.6043127447848)",176921791355219
149162144,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,01/04/2005,10:00,UNKNOWN,NONE,UNKNOWN,-122.46977516762084,37.690290496946595,"(-122.46977516762084, 37.690290496946595)",149162144355219
147030723,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,01/04/2005,19:00,UNKNOWN,NONE,UNKNOWN,-122.20970371917167,37.74378791565163,"(-122.20970371917167, 37.74378791565163)",147030723355219
101923264,INDECENT EXPOSURE,SEE CATEGORY,Friday,01/07/2005,15:00,UNKNOWN,NONE,UNKNOWN,-122.34003263103926,37.60240111347576,"(-122.34003263103926, 37.60240111347576)",101923264355219
135210596,INDECENT EXPOSURE,SEE CATEGORY,Saturday,01/08/2005,04:00,UNKNOWN,NONE,UNKNOWN,-122.09990137723443,37.774722841758106,"(-122.09990137723443, 37.774722841758106)",135210596355219
106626856,INDECENT EXPOSURE,SEE CATEGORY,Sunday,01/09/2005,01:00,UNKNOWN,NONE,UNKNOWN,-122.14258834145683,37.74377328649681,"(-122.14258834145683, 37.74377328649681)",106626856355219
106844666,INDECENT EXPOSURE,SEE CATEGORY,Monday,01/10/2005,21:00,UNKNOWN,NONE,UNKNOWN,-122.06556630251251,37.718808808258274,"(-122.06556630251251, 37.718808808258274)",106844666355219
128572145,INDECENT EXPOSURE,SEE CATEGORY,Monday,01/10/2005,23:00,UNKNOWN,NONE,UNKNOWN,-122.23855885981105,37.77924033611375,"(-122.23855885981105, 37.77924033611375)",128572145355219
135110566,INDECENT EXPOSURE,SEE CATEGORY,Friday,01/14/2005,01:00,UNKNOWN,NONE,UNKNOWN,-122.20958255874315,37.81962609212376,"(-122.20958255874315, 37.81962609212376)",135110566355219
187179309,INDECENT EXPOSURE,SEE CATEGORY,Friday,01/14/2005,09:00,UNKNOWN,NONE,UNKNOWN,-122.51063040098852,37.69249534641261,"(-122.51063040098852, 37.69249534641261)",187179309355219
111024758,INDECENT EXPOSURE,SEE CATEGORY,Saturday,01/15/2005,23:00,UNKNOWN,NONE,UNKNOWN,-122.43798019305245,37.70842106692891,"(-122.43798019305245, 37.70842106692891)",111024758355219
183397206,INDECENT EXPOSURE,SEE CATEGORY,Sunday,01/16/2005,07:00,UNKNOWN,NONE,UNKNOWN,-122.49889267024632,37.75520528046738,"(-122.49889267024632, 37.75520528046738)",183397206355219
130321264,INDECENT EXPOSURE,SEE CATEGORY,Sunday,01/16/2005,14:00,UNKNOWN,NONE,UNKNOWN,-122.21810405687569,37.619987601873106,"(-122.21810405687569, 37.619987601873106)",130321264355219
118707445,INDECENT EXPOSURE,SEE CATEGORY,Monday,01/17/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.11382113321673,37.809569022071415,"(-122.11382113321673, 37.809569022071415)",118707445355219
121959880,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,01/18/2005,02:00,UNKNOWN,NONE,UNKNOWN,-122.4700745650489,37.60635239325565,"(-122.4700745650489, 37.60635239325565)",121959880355219
185097918,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,01/18/2005,12:00,UNKNOWN,NONE,UNKNOWN,-122.46899363795963,37.757079883869416,"(-122.46899363795963, 37.757079883869416)",185097918355219
173094257,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,01/18/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.27397952606373,37.77718846426856,"(-122.27397952606373, 37.77718846426856)",173094257355219
119636592,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,01/19/2005,09:00,UNKNOWN,NONE,UNKNOWN,-122.21403413630655,37.64325277632358,"(-122.21403413630655, 37.64325277632358)",119636592355219
150278702,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,01/19/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.08306190221927,37.79252634683634,"(-122.08306190221927, 37.79252634683634)",150278702355219
168900667,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,01/19/2005,14:00,UNKNOWN,NONE,UNKNOWN,-122.47977664524754,37.784144379246214,"(-122.47977664524754, 37.784144379246214)",168900667355219
193894515,INDECENT EXPOSURE,SEE CATEGORY,Thursday,01/20/2005,03:00,UNKNOWN,NONE,UNKNOWN,-122.2702701955077,37.789726281416,"(-122.2702701955077, 37.789726281416)",193894515355219
160280587,INDECENT EXPOSURE,SEE CATEGORY,Thursday,01/20/2005,08:00,UNKNOWN,NONE,UNKNOWN,-122.02171126563297,37.773583579709076,"(-122.02171126563297, 37.773583579709076)",160280587355219
133704865,INDECENT EXPOSURE,SEE CATEGORY,Friday,01/21/2005,11:00,UNKNOWN,NONE,UNKNOWN,-122.39651178260644,37.605105697269074,"(-122.39651178260644, 37.605105697269074)",133704865355219
157250207,INDECENT EXPOSURE,SEE CATEGORY,Saturday,01/22/2005,09:00,UNKNOWN,NONE,UNKNOWN,-122.08062669961363,37.75915853167661,"(-122.08062669961363, 37.75915853167661)",157250207355219
128197562,INDECENT EXPOSURE,SEE CATEGORY,Saturday,01/22/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.49497607275381,37.72643216883766,"(-122.49497607275381, 37.72643216883766)",128197562355219
194377606,INDECENT EXPOSURE,SEE CATEGORY,Monday,01/24/2005,18:00,UNKNOWN,NONE,UNKNOWN,-122.47872691539487,37.71413219466864,"(-122.47872691539487, 37.71413219466864)",194377606355219
136689971,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,01/25/2005,12:00,UNKNOWN,NONE,UNKNOWN,-122.12400083785654,37.614394124845624,"(-122.12400083785654, 37.614394124845624)",136689971355219
112057557,INDECENT EXPOSURE,SEE CATEGORY,Thursday,01/27/2005,20:00,UNKNOWN,NONE,UNKNOWN,-122.42893289693801,37.647567208019986,"(-122.42893289693801, 37.647567208019986)",112057557355219
190413089,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,02/01/2005,06:00,UNKNOWN,NONE,UNKNOWN,-122.34292501452772,37.75403270080767,"(-122.34292501452772, 37.75403270080767)",190413089355219
114056441,INDECENT EXPOSURE,SEE CATEGORY,Thursday,02/03/2005,16:00,UNKNOWN,NONE,UNKNOWN,-122.28982300104772,37.747532205959274,"(-122.28982300104772, 37.747532205959274)",114056441355219
154008177,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,02/08/2005,06:00,UNKNOWN,NONE,UNKNOWN,-122.32558647231524,37.66186348920878,"(-122.32558647231524, 37.66186348920878)",154008177355219
167898092,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,02/08/2005,10:00,UNKNOWN,NONE,UNKNOWN,-122.29090073918749,37.81879398876758,"(-122.29090073918749, 37.81879398876758)",167898092355219
101143769,INDECENT EXPOSURE,SEE CATEGORY,Thursday,02/10/2005,23:00,UNKNOWN,NONE,UNKNOWN,-122.41861021869339,37.75055897564087,"(-122.41861021869339, 37.75055897564087)",101143769355219
122812121,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/11/2005,03:00,UNKNOWN,NONE,UNKNOWN,-122.38672591897414,37.6008545096749,"(-122.38672591897414, 37.6008545096749)",122812121355219
184859850,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/11/2005,10:00,UNKNOWN,NONE,UNKNOWN,-122.41157227163116,37.80807567093046,"(-122.41157227163116, 37.80807567093046)",184859850355219
136752250,INDECENT EXPOSURE,SEE CATEGORY,Saturday,02/12/2005,19:00,UNKNOWN,NONE,UNKNOWN,-122.34310898663803,37.81402674506814,"(-122.34310898663803, 37.81402674506814)",136752250355219
172805117,INDECENT EXPOSURE,SEE CATEGORY,Monday,02/14/2005,10:00,UNKNOWN,NONE,UNKNOWN,-122.35293688718711,37.682090094954184,"(-122.35293688718711, 37.682090094954184)",172805117355219
115919038,INDECENT EXPOSURE,SEE CATEGORY,Monday,02/14/2005,11:00,UNKNOWN,NONE,UNKNOWN,-122.04548515731594,37.81433301997514,"(-122.04548515731594, 37.81433301997514)",115919038355219
131782319,INDECENT EXPOSURE,SEE CATEGORY,Monday,02/14/2005,14:00,UNKNOWN,NONE,UNKNOWN,-122.46340649916132,37.69218014395727,"(-122.46340649916132, 37.69218014395727)",131782319355219
149611037,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,02/16/2005,04:00,UNKNOWN,NONE,UNKNOWN,-122.03145687322603,37.72028727551301,"(-122.03145687322603, 37.72028727551301)",149611037355219
127375820,INDECENT EXPOSURE,SEE CATEGORY,Saturday,02/19/2005,06:00,UNKNOWN,NONE,UNKNOWN,-122.44684474128286,37.772173419562286,"(-122.44684474128286, 37.772173419562286)",127375820355219
104793785,INDECENT EXPOSURE,SEE CATEGORY,Saturday,02/19/2005,19:00,UNKNOWN,NONE,UNKNOWN,-122.42795290145428,37.65791284165665,"(-122.42795290145428, 37.65791284165665)",104793785355219
195137487,INDECENT EXPOSURE,SEE CATEGORY,Sunday,02/20/2005,16:00,UNKNOWN,NONE,UNKNOWN,-122.09344760428968,37.71484879435479,"(-122.09344760428968, 37.71484879435479)",195137487355219
189672644,INDECENT EXPOSURE,SEE CATEGORY,Monday,02/21/2005,04:00,UNKNOWN,NONE,UNKNOWN,-122.47943227687152,37.772238737730824,"(-122.47943227687152, 37.772238737730824)",189672644355219
180637048,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,02/22/2005,01:00,UNKNOWN,NONE,UNKNOWN,-122.31713803542047,37.698498457484604,"(-122.31713803542047, 37.698498457484604)",180637048355219
124248117,INDECENT EXPOSURE,SEE CATEGORY,Thursday,02/24/2005,14:00,UNKNOWN,NONE,UNKNOWN,-122.16641960513478,37.80097986964185,"(-122.16641960513478, 37.80097986964185)",124248117355219
184102732,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/25/2005,03:00,UNKNOWN,NONE,UNKNOWN,-122.40109684329613,37.69581725470324,"(-122.40109684329613, 37.69581725470324)",184102732355219
143820860,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/25/2005,03:00,UNKNOWN,NONE,UNKNOWN,-122.11534785976146,37.73553851872499,"(-122.11534785976146, 37.73553851872499)",143820860355219
197362070,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/25/2005,20:00,UNKNOWN,NONE,UNKNOWN,-122.48280947127809,37.63752302840179,"(-122.48280947127809, 37.63752302840179)",197362070355219
187800622,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/25/2005,21:00,UNKNOWN,NONE,UNKNOWN,-122.0180483864463,37.633348953907806,"(-122.0180483864463, 37.633348953907806)",187800622355219
172378250,INDECENT EXPOSURE,SEE CATEGORY,Friday,02/25/2005,23:00,UNKNOWN,NONE,UNKNOWN,-122.19049016898053,37.74256917506197,"(-122.19049016898053, 37.74256917506197)",172378250355219
193826383,INDECENT EXPOSURE,SEE CATEGORY,Saturday,02/26/2005,02:00,UNKNOWN,NONE,UNKNOWN,-122.47095223853474,37.60462003146385,"(-122.47095223853474, 37.60462003146385)",193826383355219
168704613,INDECENT EXPOSURE,SEE CATEGORY,Saturday,02/26/2005,18:00,UNKNOWN,NONE,UNKNOWN,-122.45257894330584,37.79397732550499,"(-122.45257894330584, 37.79397732550499)",168704613355219
167844354,INDECENT EXPOSURE,SEE CATEGORY,Sunday,02/27/2005,10:00,UNKNOWN,NONE,UNKNOWN,-122.20602165173804,37.73792740505548,"(-122.20602165173804, 37.73792740505548)",167844354355219
123263430,INDECENT EXPOSURE,SEE CATEGORY,Sunday,02/27/2005,11:00,UNKNOWN,NONE,UNKNOWN,-122.17491550358,37.803652070449736,"(-122.17491550358, 37.803652070449736)",123263430355219
197205881,INDECENT EXPOSURE,SEE CATEGORY,Sunday,02/27/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.19123820065089,37.68859102384294,"(-122.19123820065089, 37.68859102384294)",197205881355219
132428251,INDECENT EXPOSURE,SEE CATEGORY,Monday,02/28/2005,05:00,UNKNOWN,NONE,UNKNOWN,-122.17880499506083,37.70426567200131,"(-122.17880499506083, 37.70426567200131)",132428251355219
103295924,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,03/01/2005,09:00,UNKNOWN,NONE,UNKNOWN,-122.07074153796869,37.77707729931647,"(-122.07074153796869, 37.77707729931647)",103295924355219
173236705,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,03/02/2005,17:00,UNKNOWN,NONE,UNKNOWN,-122.48503594663917,37.735691698983686,"(-122.48503594663917, 37.735691698983686)",173236705355219
184437191,INDECENT EXPOSURE,SEE CATEGORY,Thursday,03/03/2005,08:00,UNKNOWN,NONE,UNKNOWN,-122.1744568935841,37.72314054548509,"(-122.1744568935841, 37.72314054548509)",184437191355219
122206603,INDECENT EXPOSURE,SEE CATEGORY,Saturday,03/05/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.38719732296224,37.70930413936708,"(-122.38719732296224, 37.70930413936708)",122206603355219
160126842,INDECENT EXPOSURE,SEE CATEGORY,Saturday,03/05/2005,16:00,UNKNOWN,NONE,UNKNOWN,-122.14361291521966,37.62409465021115,"(-122.14361291521966, 37.62409465021115)",160126842355219
185119743,INDECENT EXPOSURE,SEE CATEGORY,Sunday,03/06/2005,16:00,UNKNOWN,NONE,UNKNOWN,-122.25016010231212,37.756706784101276,"(-122.25016010231212, 37.756706784101276)",185119743355219
153452269,INDECENT EXPOSURE,SEE CATEGORY,Sunday,03/06/2005,19:00,UNKNOWN,NONE,UNKNOWN,-122.37789912942931,37.76704474422583,"(-122.37789912942931, 37.76704474422583)",153452269355219
111361372,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/07/2005,01:00,UNKNOWN,NONE,UNKNOWN,-122.49043765119953,37.6612092157361,"(-122.49043765119953, 37.6612092157361)",111361372355219
173720330,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/07/2005,15:00,UNKNOWN,NONE,UNKNOWN,-122.01541365381472,37.68738408311907,"(-122.01541365381472, 37.68738408311907)",173720330355219
111660217,INDECENT EXPOSURE,SEE CATEGORY,Saturday,03/12/2005,15:00,UNKNOWN,NONE,UNKNOWN,-122.14870199854667,37.68353347786913,"(-122.14870199854667, 37.68353347786913)",111660217355219
153369155,INDECENT EXPOSURE,SEE CATEGORY,Sunday,03/13/2005,19:00,UNKNOWN,NONE,UNKNOWN,-122.48480154324807,37.645631716552224,"(-122.48480154324807, 37.645631716552224)",153369155355219
129006366,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/14/2005,05:00,UNKNOWN,NONE,UNKNOWN,-122.40395735636528,37.74678925588376,"(-122.40395735636528, 37.74678925588376)",129006366355219
114962617,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,03/16/2005,09:00,UNKNOWN,NONE,UNKNOWN,-122.20185715410787,37.819175579367545,"(-122.20185715410787, 37.819175579367545)",114962617355219
196132013,INDECENT EXPOSURE,SEE CATEGORY,Thursday,03/17/2005,02:00,UNKNOWN,NONE,UNKNOWN,-122.39922537434562,37.68688929291028,"(-122.39922537434562, 37.68688929291028)",196132013355219
105503167,INDECENT EXPOSURE,SEE CATEGORY,Thursday,03/17/2005,04:00,UNKNOWN,NONE,UNKNOWN,-122.2223851503629,37.79132247653258,"(-122.2223851503629, 37.79132247653258)",105503167355219
173022862,INDECENT EXPOSURE,SEE CATEGORY,Thursday,03/17/2005,05:00,UNKNOWN,NONE,UNKNOWN,-122.28026487568415,37.63616410860321,"(-122.28026487568415, 37.63616410860321)",173022862355219
127729117,INDECENT EXPOSURE,SEE CATEGORY,Thursday,03/17/2005,09:00,UNKNOWN,NONE,UNKNOWN,-122.27775818990067,37.78523450991432,"(-122.27775818990067, 37.78523450991432)",127729117355219
167393734,INDECENT EXPOSURE,SEE CATEGORY,Friday,03/18/2005,05:00,UNKNOWN,NONE,UNKNOWN,-122.43640626704271,37.78248729737325,"(-122.43640626704271, 37.78248729737325)",167393734355219
185281914,INDECENT EXPOSURE,SEE CATEGORY,Friday,03/18/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.49576503993408,37.683126445033295,"(-122.49576503993408, 37.683126445033295)",185281914355219
184510399,INDECENT EXPOSURE,SEE CATEGORY,Friday,03/18/2005,23:00,UNKNOWN,NONE,UNKNOWN,-122.42923578818484,37.66547410815719,"(-122.42923578818484, 37.66547410815719)",184510399355219
178949047,INDECENT EXPOSURE,SEE CATEGORY,Saturday,03/19/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.0484086513584,37.76968355459329,"(-122.0484086513584, 37.76968355459329)",178949047355219
199986516,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/21/2005,00:00,UNKNOWN,NONE,UNKNOWN,-122.38514077132034,37.646610704586486,"(-122.38514077132034, 37.646610704586486)",199986516355219
117822472,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/21/2005,04:00,UNKNOWN,NONE,UNKNOWN,-122.40218687217875,37.64138981059672,"(-122.40218687217875, 37.64138981059672)",117822472355219
141485828,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/21/2005,06:00,UNKNOWN,NONE,UNKNOWN,-122.04895976752351,37.62952210996265,"(-122.04895976752351, 37.62952210996265)",141485828355219
166882223,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,03/22/2005,08:00,UNKNOWN,NONE,UNKNOWN,-122.4193920008462,37.62776928723653,"(-122.4193920008462, 37.62776928723653)",166882223355219
184402086,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,03/22/2005,12:00,UNKNOWN,NONE,UNKNOWN,-122.22431721958007,37.769971390835344,"(-122.22431721958007, 37.769971390835344)",184402086355219
127113186,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,03/23/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.39088302301577,37.81254102047923,"(-122.39088302301577, 37.81254102047923)",127113186355219
105225411,INDECENT EXPOSURE,SEE CATEGORY,Friday,03/25/2005,07:00,UNKNOWN,NONE,UNKNOWN,-122.45445912597978,37.73549172857655,"(-122.45445912597978, 37.73549172857655)",105225411355219
115724323,INDECENT EXPOSURE,SEE CATEGORY,Saturday,03/26/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.3890128463717,37.642547961425045,"(-122.3890128463717, 37.642547961425045)",115724323355219
131692157,INDECENT EXPOSURE,SEE CATEGORY,Sunday,03/27/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.48547555307289,37.690162782746235,"(-122.48547555307289, 37.690162782746235)",131692157355219
117536769,INDECENT EXPOSURE,SEE CATEGORY,Sunday,03/27/2005,13:00,UNKNOWN,NONE,UNKNOWN,-122.35922415283909,37.63155502328417,"(-122.35922415283909, 37.63155502328417)",117536769355219
131903481,INDECENT EXPOSURE,SEE CATEGORY,Monday,03/28/2005,10:00,UNKNOWN,NONE,UNKNOWN,-122.43913591720134,37.71584144266586,"(-122.43913591720134, 37.71584144266586)",131903481355219
194363385,INDECENT EXPOSURE,SEE CATEGORY,Friday,04/01/2005,00:00,UNKNOWN,NONE,UNKNOWN,-122.48968729065713,37.61690541811504,"(-122.48968729065713, 37.61690541811504)",194363385355219
109316637,INDECENT EXPOSURE,SEE CATEGORY,Saturday,04/02/2005,14:00,UNKNOWN,NONE,UNKNOWN,-122.39209046852419,37.67851922664568,"(-122.39209046852419, 37.67851922664568)",109316637355219
141940111,INDECENT EXPOSURE,SEE CATEGORY,Saturday,04/02/2005,17:00,UNKNOWN,NONE,UNKNOWN,-122.12558904842331,37.726268947484485,"(-122.12558904842331, 37.726268947484485)",141940111355219
192875319,INDECENT EXPOSURE,SEE CATEGORY,Saturday,04/02/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.46753140642637,37.77894383386859,"(-122.46753140642637, 37.77894383386859)",192875319355219
181937969,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,04/05/2005,12:00,UNKNOWN,NONE,UNKNOWN,-122.37675084921061,37.68885426998842,"(-122.37675084921061, 37.68885426998842)",181937969355219
134430786,INDECENT EXPOSURE,SEE CATEGORY,Wednesday,04/06/2005,23:00,UNKNOWN,NONE,UNKNOWN,-122.48233247379746,37.623916524632,"(-122.48233247379746, 37.623916524632)",134430786355219
127017657,INDECENT EXPOSURE,SEE CATEGORY,Thursday,04/07/2005,22:00,UNKNOWN,NONE,UNKNOWN,-122.46495752939413,37.626856861372424,"(-122.46495752939413, 37.626856861372424)",127017657355219
102864387,INDECENT EXPOSURE,SEE CATEGORY,Friday,04/08/2005,18:00,UNKNOWN,NONE,UNKNOWN,-122.44359077297045,37.731517044755755,"(-122.44359077297045, 37.731517044755755)",102864387355219
113255098,INDECENT EXPOSURE,SEE CATEGORY,Saturday,04/09/2005,18:00,UNKNOWN,NONE,UNKNOWN,-122.02626719744768,37.64818106923821,"(-122.02626719744768, 37.64818106923821)",113255098355219
172592408,INDECENT EXPOSURE,SEE CATEGORY,Sunday,04/10/2005,01:00,UNKNOWN,NONE,UNKNOWN,-122.48584578731233,37.6231853096503,"(-122.48584578731233, 37.6231853096503)",172592408355219
158881300,INDECENT EXPOSURE,SEE CATEGORY,Monday,04/11/2005,02:00,UNKNOWN,NONE,UNKNOWN,-122.37496290431542,37.67455123767136,"(-122.37496290431542, 37.67455123767136)",158881300355219
120189028,INDECENT EXPOSURE,SEE CATEGORY,Monday,04/11/2005,02:00,UNKNOWN,NONE,UNKNOWN,-122.07665713698218,37.778595271220446,"(-122.07665713698218, 37.778595271220446)",120189028355219
199082935,INDECENT EXPOSURE,SEE CATEGORY,Monday,04/11/2005,05:00,UNKNOWN,NONE,UNKNOWN,-122.44400063983764,37.671864180874145,"(-122.44400063983764, 37.671864180874145)",199082935355219
146923951,INDECENT EXPOSURE,SEE CATEGORY,Monday,04/11/2005,20:00,UNKNOWN,NONE,UNKNOWN,-122.19233429054076,37.79466477684167,"(-122.19233429054076, 37.79466477684167)",146923951355219
122162513,INDECENT EXPOSURE,SEE CATEGORY,Tuesday,04/12/2005,20:00,UNKNOWN,NONE,UNKNOWN,-122.21373573363614,37.67377856591736,"(-122.21373573363614, 37.67377856591736)",122162513355219
187691235,INDECENT EXPOSURE,SEE CATEGORY,Friday,04/15/2005,12:00,UNKNOWN,NONE,UNKNOWN,-122.46997166786515,37.71944026245366,"(-122.46997166786515, 37.71944026245366)",187691235355219
123011709,INDECENT EXPOSURE,SEE CATEGORY,Saturday,04/16/2005,04:00,UNKNOWN,NONE,UNKNOWN,-122.33317759182067,37.813010924702986,"(-122.33317759182067, 37.813010924702986)",123011709355219
